month_end,account_id,account_name,subsidiary_id,subsidiary_name,account_number,account_full_name,category,bs_flag,category_sorting,bs_flag_sorting,subsidiary_country,year,quarter,quarter_name,month,month_name,std_amount,std_amount_gbp,subsidiary_currency,is_year_end,is_quarter_end,account_type_name,ns_category,ns_bs_flag,ns_category_sorting,ns_bs_flag_sorting,ns_std_amount,ns_std_amount_gbp
30/09/2020,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2020,3,Qtr 3,9,Sep,20344966.4,20344966.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,20344966.4,20344966.4
30/11/2020,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2020,4,Qtr 4,11,Nov,20344966.4,20344966.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,20344966.4,20344966.4
30/04/2021,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2021,2,Qtr 2,4,Apr,7901396,7901396,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,7901396,7901396
30/06/2021,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2021,2,Qtr 2,6,Jun,7891141.6,7891141.6,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,7891141.6,7891141.6
30/09/2021,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2021,3,Qtr 3,9,Sep,7891141.6,7891141.6,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,7891141.6,7891141.6
30/11/2021,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2021,4,Qtr 4,11,Nov,7891141.6,7891141.6,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,7891141.6,7891141.6
30/04/2022,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2022,2,Qtr 2,4,Apr,7930921.6,7930921.6,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,7930921.6,7930921.6
30/06/2022,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2022,2,Qtr 2,6,Jun,7970250.4,7970250.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,7970250.4,7970250.4
30/09/2022,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2022,3,Qtr 3,9,Sep,7990340,7990340,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,7990340,7990340
30/11/2022,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2022,4,Qtr 4,11,Nov,7990340,7990340,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,7990340,7990340
30/04/2023,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2023,2,Qtr 2,4,Apr,8030232,8030232,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,8030232,8030232
30/06/2023,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2023,2,Qtr 2,6,Jun,8050252.8,8050252.8,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,8050252.8,8050252.8
30/09/2023,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2023,3,Qtr 3,9,Sep,8070544,8070544,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,8070544,8070544
30/11/2023,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2023,4,Qtr 4,11,Nov,8070544,8070544,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,8070544,8070544
30/04/2024,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2024,2,Qtr 2,4,Apr,8335737.472,8335737.472,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,8335737.472,8335737.472
30/06/2024,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2024,2,Qtr 2,6,Jun,8335737.472,8335737.472,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,8335737.472,8335737.472
30/06/2017,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2017,2,Qtr 2,6,Jun,344.4,344.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/09/2017,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2017,3,Qtr 3,9,Sep,344.4,344.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/11/2017,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2017,4,Qtr 4,11,Nov,344.4,344.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/04/2018,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2018,2,Qtr 2,4,Apr,344.4,344.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/06/2018,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2018,2,Qtr 2,6,Jun,344.4,344.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/09/2018,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2018,3,Qtr 3,9,Sep,344.4,344.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/11/2018,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2018,4,Qtr 4,11,Nov,344.4,344.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/04/2019,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2019,2,Qtr 2,4,Apr,344.4,344.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/06/2019,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2019,2,Qtr 2,6,Jun,344.4,344.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/09/2019,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2019,3,Qtr 3,9,Sep,344.4,344.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/11/2019,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2019,4,Qtr 4,11,Nov,344.4,344.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/04/2020,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2020,2,Qtr 2,4,Apr,344.4,344.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/06/2020,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2020,2,Qtr 2,6,Jun,344.4,344.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/09/2020,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2020,3,Qtr 3,9,Sep,344.4,344.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
30/11/2020,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2020,4,Qtr 4,11,Nov,4346.4,4346.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,4346.4,4346.4
30/11/2021,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2021,4,Qtr 4,11,Nov,736.4,736.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
30/04/2022,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2022,2,Qtr 2,4,Apr,736.4,736.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
30/06/2022,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2022,2,Qtr 2,6,Jun,736.4,736.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
30/09/2022,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2022,3,Qtr 3,9,Sep,736.4,736.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
30/11/2022,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2022,4,Qtr 4,11,Nov,736.4,736.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
30/04/2023,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2023,2,Qtr 2,4,Apr,736.4,736.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
30/06/2023,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2023,2,Qtr 2,6,Jun,736.4,736.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
30/09/2023,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2023,3,Qtr 3,9,Sep,736.4,736.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
30/11/2023,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2023,4,Qtr 4,11,Nov,-1224.4,-1224.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,-1224.4,-1224.4
30/04/2024,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2024,2,Qtr 2,4,Apr,-1224.4,-1224.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,-1224.4,-1224.4
30/06/2024,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2024,2,Qtr 2,6,Jun,-1224.4,-1224.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,-1224.4,-1224.4
30/09/2019,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2019,3,Qtr 3,9,Sep,4800000,4800000,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,4800000,4800000
30/11/2019,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2019,4,Qtr 4,11,Nov,18360000,18360000,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,18360000,18360000
30/04/2020,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2020,2,Qtr 2,4,Apr,24937921.6,24937921.6,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,24937921.6,24937921.6
30/06/2020,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2020,2,Qtr 2,6,Jun,25000095.2,25000095.2,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,25000095.2,25000095.2
30/09/2020,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2020,3,Qtr 3,9,Sep,26665257.6,26665257.6,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,26665257.6,26665257.6
30/11/2020,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2020,4,Qtr 4,11,Nov,26665257.6,26665257.6,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,26665257.6,26665257.6
30/04/2021,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2021,2,Qtr 2,4,Apr,38653115.2,38653115.2,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,38653115.2,38653115.2
30/06/2021,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2021,2,Qtr 2,6,Jun,38779436.8,38779436.8,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,38779436.8,38779436.8
30/09/2021,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2021,3,Qtr 3,9,Sep,38779436.8,38779436.8,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,38779436.8,38779436.8
30/11/2021,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2021,4,Qtr 4,11,Nov,38779436.8,38779436.8,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,38779436.8,38779436.8
30/04/2022,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2022,2,Qtr 2,4,Apr,38974928.8,38974928.8,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,38974928.8,38974928.8
30/06/2022,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2022,2,Qtr 2,6,Jun,39168202.4,39168202.4,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,39168202.4,39168202.4
30/09/2022,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2022,3,Qtr 3,9,Sep,39266928.8,39266928.8,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,39266928.8,39266928.8
30/11/2022,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2022,4,Qtr 4,11,Nov,39266928.8,39266928.8,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,39266928.8,39266928.8
30/04/2023,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2023,2,Qtr 2,4,Apr,39462971.2,39462971.2,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,39462971.2,39462971.2
30/06/2023,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2023,2,Qtr 2,6,Jun,39561359.2,39561359.2,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,39561359.2,39561359.2
30/09/2023,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2023,3,Qtr 3,9,Sep,54787662.41,54787662.41,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,54787662.41,54787662.41
30/11/2023,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2023,4,Qtr 4,11,Nov,54787662.41,54787662.41,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,54787662.41,54787662.41
30/04/2024,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2024,2,Qtr 2,4,Apr,56244668.25,56244668.25,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,56244668.25,56244668.25
30/06/2024,957,Develop Diverse Pvt Ltd,18,ACME Corp,92665,92665 - Develop Diverse Pvt Ltd,Subordinated Loans,Liabilities,16,2,UK,2024,2,Qtr 2,6,Jun,56244668.25,56244668.25,GBP,0,1,Other Current Liability,Other Current Liability,Liabilities,8,2,56244668.25,56244668.25
28/02/2017,527,Intercompany Northridge Corp,18,ACME Corp,92660,92660 - Intercompany Northridge Corp,Subordinated Loans,Liabilities,16,2,UK,2017,1,Qtr 1,2,Feb,1600000,1600000,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,1600000,1600000
28/02/2018,527,Intercompany Northridge Corp,18,ACME Corp,92660,92660 - Intercompany Northridge Corp,Subordinated Loans,Liabilities,16,2,UK,2018,1,Qtr 1,2,Feb,9535680,9535680,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,9535680,9535680
28/02/2019,527,Intercompany Northridge Corp,18,ACME Corp,92660,92660 - Intercompany Northridge Corp,Subordinated Loans,Liabilities,16,2,UK,2019,1,Qtr 1,2,Feb,3328468,3328468,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,3328468,3328468
29/02/2020,527,Intercompany Northridge Corp,18,ACME Corp,92660,92660 - Intercompany Northridge Corp,Subordinated Loans,Liabilities,16,2,UK,2020,1,Qtr 1,2,Feb,3361661.6,3361661.6,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,3361661.6,3361661.6
28/02/2021,527,Intercompany Northridge Corp,18,ACME Corp,92660,92660 - Intercompany Northridge Corp,Subordinated Loans,Liabilities,16,2,UK,2021,1,Qtr 1,2,Feb,3395384,3395384,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,3395384,3395384
28/02/2022,527,Intercompany Northridge Corp,18,ACME Corp,92660,92660 - Intercompany Northridge Corp,Subordinated Loans,Liabilities,16,2,UK,2022,1,Qtr 1,2,Feb,3429444,3429444,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,3429444,3429444
28/02/2023,527,Intercompany Northridge Corp,18,ACME Corp,92660,92660 - Intercompany Northridge Corp,Subordinated Loans,Liabilities,16,2,UK,2023,1,Qtr 1,2,Feb,3522817.6,3522817.6,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,3522817.6,3522817.6
29/02/2024,527,Intercompany Northridge Corp,18,ACME Corp,92660,92660 - Intercompany Northridge Corp,Subordinated Loans,Liabilities,16,2,UK,2024,1,Qtr 1,2,Feb,3648755.32,3648755.32,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,3648755.32,3648755.32
28/02/2019,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2019,1,Qtr 1,2,Feb,8036960,8036960,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,8036960,8036960
29/02/2020,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2020,1,Qtr 1,2,Feb,20193800,20193800,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,20193800,20193800
28/02/2021,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2021,1,Qtr 1,2,Feb,7852080.8,7852080.8,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,7852080.8,7852080.8
28/02/2022,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2022,1,Qtr 1,2,Feb,7930921.6,7930921.6,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,7930921.6,7930921.6
28/02/2023,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2023,1,Qtr 1,2,Feb,8010480,8010480,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,8010480,8010480
29/02/2024,810,Marco Marine Corp,18,ACME Corp,92703,92703 - Marco Marine Corp,Subordinated Loans,Liabilities,16,2,UK,2024,1,Qtr 1,2,Feb,8335737.472,8335737.472,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,8335737.472,8335737.472
28/02/2018,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2018,1,Qtr 1,2,Feb,344.4,344.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
28/02/2019,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2019,1,Qtr 1,2,Feb,344.4,344.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
29/02/2020,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2020,1,Qtr 1,2,Feb,344.4,344.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,344.4,344.4
28/02/2022,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2022,1,Qtr 1,2,Feb,736.4,736.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
28/02/2023,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2023,1,Qtr 1,2,Feb,736.4,736.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,736.4,736.4
29/02/2024,515,Intercompany Leithold,18,ACME Corp,92610,92610 - Intercompany Leithold,Subordinated Loans,Liabilities,16,2,UK,2024,1,Qtr 1,2,Feb,-1224.4,-1224.4,GBP,0,0,Other Current Liability,Other Current Liability,Liabilities,8,2,-1224.4,-1224.4
